id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,framesEncoded,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,retransmittedBytesSent,retransmittedPacketsSent,rid,rtxSsrc,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
OT01V1053714309,1776596300326.751,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,1053714309,T01,0,0,true,2,0,0,0,0,0,0,SV54,0,0,0,0,[object Object],bandwidth,0,0,0,r2,2213512519,0,0,0
OT01V2381985899,1776596300326.751,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,2381985899,T01,0,0,true,0,0,0,0,0,0,0,SV54,0,0,0,0,[object Object],bandwidth,0,0,0,r0,3873271425,0,0,0
OT01V3812894198,1776596300326.751,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,3812894198,T01,0,0,true,1,0,0,0,0,0,0,SV54,0,0,0,0,[object Object],bandwidth,0,0,0,r1,1839233364,0,0,0
OT01V1053714309,1776596300326.751,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,1053714309,T01,0,0,true,2,0,0,0,0,0,0,SV54,0,0,0,0,[object Object],bandwidth,0,0,0,r2,2213512519,0,0,0
OT01V2381985899,1776596300326.751,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,2381985899,T01,0,0,true,0,0,0,0,0,0,0,SV54,0,0,0,0,[object Object],bandwidth,0,0,0,r0,3873271425,0,0,0
OT01V3812894198,1776596300326.751,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,3812894198,T01,0,0,true,1,0,0,0,0,0,0,SV54,0,0,0,0,[object Object],bandwidth,0,0,0,r1,1839233364,0,0,0
OT01V1053714309,1776596300526.735,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,1053714309,T01,0,1,true,2,0,0,0,283,0,0,SV54,0,0,0,0,[object Object],bandwidth,0,0,0,r2,2213512519,0,0,0
OT01V2381985899,1776596300526.735,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,2381985899,T01,8940,11,true,0,0,4,4,643,1,1,SV54,0,0,0,1,[object Object],bandwidth,0,0,0,r0,3873271425,0.199,0,0.105754
OT01V3812894198,1776596300526.735,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,3812894198,T01,0,0,true,1,0,0,0,0,0,0,SV54,0,0,0,0,[object Object],bandwidth,0,0,0,r1,1839233364,0,0,0
OT01V1053714309,1776596300526.735,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,1053714309,T01,0,1,true,2,0,0,0,283,0,0,SV54,0,0,0,0,[object Object],bandwidth,0,0,0,r2,2213512519,0,0,0
OT01V2381985899,1776596300526.735,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,2381985899,T01,8940,11,true,0,0,4,4,643,1,1,SV54,0,0,0,1,[object Object],bandwidth,0,0,0,r0,3873271425,0.199,0,0.105754
OT01V3812894198,1776596300526.735,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,3812894198,T01,0,0,true,1,0,0,0,0,0,0,SV54,0,0,0,0,[object Object],bandwidth,0,0,0,r1,1839233364,0,0,0
OT01V1053714309,1776596300726.87,outbound-rtp,COT01_45_level-idx=5;profile=0;tier=0,video,video,1053714309,T01,0,1,true,2,0,0,0,283,0,0,SV54,0,0,0,0,[object Object],bandwidth,0,0,0,r2,2213512519,0,0,0
